time,open,high,low,close,volume,Dividends,Stock Splits
2026-02-10,2894.468444356794,2955.109263473934,2888.2865702537815,2928.61572265625,3547763,0.0,0.0
2026-02-11,2924.1019081110685,2941.76426862986,2849.723697569715,2855.21875,3363513,0.0,0.0
2026-02-12,2815.9687988010764,2825.977420921291,2688.603518515395,2698.51416015625,10612156,0.0,0.0
2026-02-13,2536.5110796879476,2662.110080925881,2536.5110796879476,2641.7001953125,11168735,0.0,0.0
2026-02-16,2649.3540277067937,2668.7826718221954,2620.898002964758,2655.830322265625,2918730,0.0,0.0
2026-02-17,2665.0538469624375,2708.228504276998,2644.6439610469733,2666.427490234375,4209118,0.0,0.0
2026-02-18,2678.7913077273606,2678.7913077273606,2607.4550449905755,2644.349609375,2950820,0.0,0.0
2026-02-19,2657.2039438116426,2697.140454434555,2616.5806115438327,2627.66845703125,3238849,0.0,0.0
2026-02-20,2616.972941852777,2651.905259923164,2597.838718993336,2635.812744140625,2293482,0.0,0.0
2026-02-23,2635.616634548502,2653.2789947204583,2610.3005370564806,2626.0986328125,4699596,0.0,0.0
2026-02-24,2591.460746119642,2597.8388206557183,2513.255787797201,2525.423095703125,7798833,0.0,0.0
2026-02-25,2547.3048106742554,2604.4130601353972,2546.3235684513456,2579.980224609375,3621285,0.0,0.0
2026-02-26,2600.2918170703697,2620.897903167908,2585.5731841435563,2598.034912109375,3464267,0.0,0.0
2026-02-27,2631.299321894741,2638.168017666852,2576.8403768444346,2587.92822265625,5083717,0.0,0.0
2026-03-02,2543.37985460111,2574.5834053591284,2531.8993684474203,2564.4765625,3374385,0.0,0.0
2026-03-04,2575.7609535201655,2585.5733762002424,2531.997452542583,2539.2587890625,3446434,0.0,0.0
2026-03-05,2551.229777430436,2560.551578540278,2498.6350985020495,2530.427490234375,2960636,0.0,0.0
2026-03-06,2523.7550365456814,2570.069622274581,2505.7002751879877,2509.625244140625,3998643,0.0,0.0
2026-03-09,2482.542780637602,2511.9800468111703,2458.0117254929614,2479.991455078125,3653428,0.0,0.0
2026-03-10,2493.3365235176843,2497.45769299971,2443.39138949283,2465.9599609375,4323710,0.0,0.0
2026-03-11,2461.0536733182116,2473.711601954393,2413.9540474182472,2418.663818359375,2720664,0.0,0.0
2026-03-12,2413.6596961153996,2426.513825649523,2390.3060830242093,2396.5859375,2752075,0.0,0.0
2026-03-13,2391.287343235487,2400.0203033629555,2352.0376535639975,2365.284423828125,2466488,0.0,0.0
2026-03-16,2364.793830777467,2379.5124645789865,2321.7173916761253,2364.0087890625,3807907,0.0,0.0
2026-03-17,2374.6061161428333,2374.6061161428333,2315.731584337639,2346.8369140625,2993367,0.0,0.0
2026-03-18,2364.793804301608,2436.326267951688,2364.793804301608,2395.01611328125,3082388,0.0,0.0
2026-03-19,2371.6624152761565,2378.5311107279285,2306.115387909886,2311.806640625,2757060,0.0,0.0
2026-03-20,2341.2440023374425,2362.6351312433567,2319.8528734315287,2345.7578125,4206320,0.0,0.0
2026-03-23,2320.6378037995523,2361.6537756859007,2303.956686393805,2339.085205078125,3860515,0.0,0.0
2026-03-24,2359.0045869106293,2389.7172776589064,2334.47353068287,2353.803955078125,3420182,0.0,0.0
2026-03-25,2355.864368126978,2376.1762738846405,2325.3478785890734,2332.80517578125,5843778,0.0,0.0
2026-03-27,2358.8080275261386,2376.6668272056972,2340.262645780238,2344.97265625,4979411,0.0,0.0
2026-03-30,2330.5484146912077,2353.0187649541185,2302.1903717438945,2314.652099609375,6804756,0.0,0.0
2026-04-01,2383.4374750291136,2425.630892660341,2352.9207445923203,2363.027587890625,4132661,0.0,0.0
2026-04-02,2341.24390183887,2423.570027038862,2331.1370592120925,2404.730224609375,5378361,0.0,0.0
2026-04-06,2427.593337237373,2435.4432752720936,2402.2772391631793,2427.4951171875,2572417,0.0,0.0
2026-04-07,2414.837240451596,2496.182129281132,2402.0810908677395,2492.1591796875,4516550,0.0,0.0
2026-04-08,2523.755016821873,2531.899375247164,2492.453485493659,2511.195068359375,4769337,0.0,0.0
2026-04-09,2506.092558435327,2556.135910228672,2483.6222080623565,2540.43603515625,5628261,0.0,0.0
2026-04-10,2517.671257898199,2517.671257898199,2454.1849361455575,2476.94970703125,10480239,0.0,0.0
2026-04-13,2443.195026142192,2457.9136601554055,2423.6684008424363,2426.2197265625,3739587,0.0,0.0
2026-04-15,2454.9697496490417,2510.9987747578325,2446.629190999006,2506.9755859375,5261384,0.0,0.0
2026-04-16,2523.754997213638,2545.3423261167095,2510.0176060935014,2528.56298828125,3905403,0.0,0.0
2026-04-17,2521.792618261851,2540.4362212762385,2507.957006516208,2533.076904296875,2718206,0.0,0.0
2026-04-20,2538.571963483115,2545.3424392975157,2513.15764504414,2531.212646484375,2288558,0.0,0.0
2026-04-21,2511.9802240950007,2564.9673069470045,2511.9802240950007,2561.532958984375,2719959,0.0,0.0
2026-04-22,2531.6048516902206,2531.6048516902206,2456.6380441545243,2490.88330078125,5232045,0.0,0.0
2026-04-23,2481.5614778281533,2511.489364373728,2469.0997500312283,2474.49658203125,2509050,0.0,0.0
2026-04-24,2441.3307179215667,2458.0118361710306,2343.991534636913,2351.939453125,5107719,0.0,0.0
2026-04-27,2351.9393059532576,2412.874541687738,2351.9393059532576,2401.6884765625,5853425,0.0,0.0
2026-04-28,2398.155951805419,2440.349366669426,2381.867235359066,2398.8427734375,4508363,0.0,0.0
2026-04-29,2405.024637022461,2441.2323784506298,2401.688509360205,2428.280029296875,2835961,0.0,0.0
2026-04-30,2432.4995485090735,2444.2744555611544,2392.26861608113,2427.4951171875,3970446,0.0,0.0
2026-05-01,2427.4951171875,2427.4951171875,2427.4951171875,2427.4951171875,0,0.0,0.0
2026-05-04,2447.2181772447047,2451.4375668418284,2379.512461835769,2385.6943359375,2632358,0.0,0.0
2026-05-05,2384.4185931895904,2414.24826083551,2366.952433771704,2381.769287109375,3385720,0.0,0.0
2026-05-06,2396.0951150032492,2424.6493574491965,2361.359238648924,2389.717041015625,3147628,0.0,0.0
2026-05-07,2392.4647422177254,2393.9366055534624,2353.018852732181,2356.35498046875,5829594,0.0,0.0
2026-05-08,2353.0188960201936,2361.8500761970836,2330.548544505656,2349.486328125,3792199,0.0,0.0
2026-05-11,2326.5252955775945,2369.699953108347,2326.5252955775945,2348.014404296875,1975188,0.0,0.0
2026-05-12,2330.450360002076,2330.450360002076,2240.176072372522,2257.151611328125,6347884,0.0,0.0
2026-05-13,2262.7446759395275,2265.8846032931383,2226.4387119283556,2230.16748046875,3171843,0.0,0.0
2026-05-14,2222.513720137884,2222.513720137884,2165.012827845418,2203.8701171875,5633313,0.0,0.0
2026-05-15,2209.7573207679993,2261.6649346543286,2209.7573207679993,2221.5322265625,3410637,0.0,0.0
2026-05-18,2221.5322685970373,2249.8900714309348,2209.953563101145,2240.3720703125,3773336,0.0,0.0
2026-05-19,2256.857213357978,2333.0017090765828,2254.0117066090534,2283.448974609375,10394707,0.0,0.0
2026-05-20,2280.3085723429836,2298.06915136111,2274.3231388707036,2283.742919921875,2537422,0.0,0.0
2026-05-21,2287.275643394801,2292.0836345084317,2270.594525446405,2283.546875,3299087,0.0,0.0
2026-05-22,2287.373954930871,2296.106915322829,2264.805382686245,2273.832763671875,2617262,0.0,0.0
2026-05-25,2312.3217190072714,2313.415817804508,2280.496215777924,2295.61328125,3298364,31.0,0.0
2026-05-26,2295.613098349941,2315.205623652634,2260.008270887014,2263.78759765625,3587597,0.0,0.0
2026-05-27,2262.5943570616037,2283.0821217701528,2248.571147658945,2271.744140625,2653950,0.0,0.0
2026-05-28,2271.744140625,2271.744140625,2271.744140625,2271.744140625,0,0.0,0.0
2026-05-29,2278.507085795833,2321.2726050840133,2222.81245602518,2246.58203125,16331582,0.0,0.0
2026-06-01,2271.5452382799426,2322.267132829976,2267.5670504720965,2284.8720703125,7505095,0.0,0.0
2026-06-02,2307.34897134468,2443.9996279549005,2303.569644295269,2433.556884765625,11306127,0.0,0.0
2026-06-03,2379.9508308808004,2379.9508308808004,2212.6680838914085,2229.475830078125,15660062,0.0,0.0
2026-06-04,2229.4759194813155,2240.8139007540485,2204.5129359355733,2228.77978515625,4867263,0.0,0.0
2026-06-05,2250.560184151513,2259.4117976453776,2180.0469028924485,2186.9091796875,5019717,0.0,0.0
2026-06-08,2158.1668832997775,2165.128711955583,2131.6125282744956,2139.668212890625,6536734,0.0,0.0
2026-06-09,2162.145087858845,2162.145087858845,2121.169801728995,2139.2705078125,4148655,0.0,0.0
2026-06-10,2139.568864676436,2168.907999188303,2133.1043096144995,2142.154541015625,2848650,0.0,0.0
2026-06-11,2115.4013888441136,2142.8509821277357,2098.494090484758,2123.95458984375,3079815,0.0,0.0
2026-06-12,2138.276030955957,2156.177876796519,2126.3414670622496,2149.61376953125,2124656,0.0,0.0
2026-06-15,2180.046856932239,2180.046856932239,2147.525221086398,2150.21044921875,3337083,0.0,0.0
2026-06-16,2155.183285992923,2196.954258771743,2148.818282502735,2187.0087890625,3079898,0.0,0.0
2026-06-17,2196.9542720106556,2218.8343055028395,2188.6994835403766,2210.8779296875,2865010,0.0,0.0
2026-06-18,2196.9542695909468,2201.927004470057,2170.101501243751,2191.285400390625,3735188,0.0,0.0
2026-06-19,2093.521413717831,2126.341464384191,2048.6672473500757,2113.412353515625,13286502,0.0,0.0
2026-06-22,2120.5729308842238,2145.237743488044,2109.434053749718,2116.197021484375,4566101,0.0,0.0
2026-06-23,2099.4885101234904,2102.4721508294924,2043.7938836114508,2048.368896484375,6392736,0.0,0.0
2026-06-24,2049.7612582514666,2109.1356624395376,2049.7612582514666,2097.49951171875,4747277,0.0,0.0
2026-06-25,2121.965363861958,2136.78401555451,2076.61392807904,2083.27734375,4738903,0.0,0.0
2026-06-26,2083.27734375,2083.27734375,2083.27734375,2083.27734375,0,0.0,0.0
2026-06-29,2078.6031371123327,2093.521341445675,2059.706744956766,2086.4599609375,3412470,0.0,0.0
2026-06-30,2078.60311543387,2092.8251853118586,2007.791421498655,2020.422119140625,6848411,0.0,0.0
2026-07-01,2028.776408877907,2040.8104030555382,1966.0205187179013,1971.788818359375,4658295,0.0,0.0
2026-07-02,1997.0503819057583,2065.5745732846704,1991.580373389582,2056.82275390625,6040621,0.0,0.0
2026-07-03,2088.5485393778363,2105.0581154318793,2073.6303355251375,2082.083984375,4028819,0.0,0.0
2026-07-06,2078.6031065753987,2081.5867473982344,2039.4180542258837,2046.3798828125,2567386,0.0,0.0
2026-07-07,2038.8212111731864,2111.124724588052,2037.8266642409067,2084.669921875,4769048,0.0,0.0
2026-07-08,2082.5813599967723,2098.1956989000228,2037.6278854106638,2046.2803955078125,3666985,0.0,0.0
2026-07-09,2046.280350211656,2053.7394523387943,2005.006651774823,2038.323974609375,3791498,0.0,0.0
2026-07-10,2093.7200783959847,2121.666943317309,2053.341620075063,2057.717529296875,6714551,0.0,0.0
2026-07-13,2063.684994131224,2192.8765503750355,2053.8390761022306,2169.604248046875,12382622,0.0,0.0
2026-07-14,2170.996422535663,2215.850586742918,2167.1177865856457,2188.60009765625,9546290,0.0,0.0
2026-07-15,2174.10009765625,2202.89990234375,2145.39990234375,2189.199951171875,5426489,12.0,0.0
2026-07-16,2206.0,2231.39990234375,2187.800048828125,2201.0,5197595,0.0,0.0
2026-07-17,2224.800048828125,2275.0,2215.10009765625,2269.0,5615138,0.0,0.0
2026-07-20,2280.10009765625,2283.39990234375,2245.10009765625,2251.10009765625,2202693,0.0,0.0
2026-07-21,2245.10009765625,2259.89990234375,2218.5,2221.10009765625,2382160,0.0,0.0
2026-07-22,2216.0,2226.800048828125,2201.0,2208.300048828125,1599665,0.0,0.0
2026-07-23,2204.0,2250.0,2193.60009765625,2242.89990234375,2503539,0.0,0.0
2026-07-24,2205.10009765625,2264.300048828125,2205.10009765625,2254.300048828125,3211699,0.0,0.0
2026-07-27,2286.0,2315.0,2272.39990234375,2295.60009765625,4007292,0.0,0.0
2026-07-28,2325.0,2417.39990234375,2323.0,2398.0,8248513,0.0,0.0
2026-07-29,2440.0,2475.5,2415.10009765625,2446.60009765625,7169419,0.0,0.0
2026-07-30,2440.0,2495.0,2423.0,2431.800048828125,4901582,0.0,0.0
2026-07-31,2385.0,2391.0,2326.10009765625,2365.60009765625,4343683,0.0,0.0
2026-08-03,2383.89990234375,2473.699951171875,2383.0,2473.699951171875,3036839,0.0,0.0
2026-08-04,2463.10009765625,2467.39990234375,2435.10009765625,2460.0,2792792,0.0,0.0
2026-08-05,2460.0,2460.89990234375,2408.0,2413.0,3014409,0.0,0.0
2026-08-06,2417.0,2434.5,2368.5,2373.0,2729141,0.0,0.0
2026-08-07,2375.0,2457.699951171875,2375.0,2452.699951171875,4547979,0.0,0.0
2026-08-10,2452.699951171875,2472.89990234375,2423.5,2425.699951171875,2322023,0.0,0.0
2026-08-11,2438.0,2456.60009765625,2428.0,2445.699951171875,1514105,0.0,0.0
2026-08-12,2445.699951171875,2445.800048828125,2300.10009765625,2349.699951171875,7022647,0.0,0.0
2026-08-13,2349.699951171875,2375.0,2332.300048828125,2375.0,2123494,0.0,0.0
2026-08-14,2375.10009765625,2390.0,2333.39990234375,2361.0,2232160,0.0,0.0
2026-08-17,2351.0,2361.10009765625,2310.60009765625,2313.199951171875,2237636,0.0,0.0
2026-08-18,2300.0,2307.0,2280.0,2280.0,1797822,0.0,0.0
2026-08-19,2293.60009765625,2308.199951171875,2258.300048828125,2289.0,3368417,0.0,0.0
